date,GMX_roll,GMVX_roll,position,close,equity_no_cost,equity_default,bench_equity
2009-09-11,0.3014269911150475,-0.5876140966875238,0.0,3238.133,1.136820637839626,1.1341063871928674,1.2475806482683691
2009-09-18,0.21433285449185144,-0.16529392041244872,0.0,3199.689,1.137214152675801,1.1344989624807418,1.2327690298320575
2009-09-25,0.25667887798998135,0.274595326678672,1.0,3058.528,1.1376078037286503,1.134891673660062,1.178382835104969
2009-10-02,0.5533721097612053,0.42515052116870605,1.0,3004.805,1.142202579257608,1.1387945437889355,1.1576845576818608
2009-10-09,0.8241790054167143,0.34467603277336645,1.0,3163.708,1.1803512734918975,1.1768294122401328,1.2189063505334172
2009-10-16,0.8649282492525449,0.45547303320055804,1.0,3241.709,1.2015970555037527,1.1980118023633939,1.2489584015596045
2009-10-23,0.6546864826097409,0.8904216849856418,1.0,3413.252,1.2694327854931657,1.2656451281750842,1.3150501053734691
2009-10-30,0.7707208372295131,0.9289628372227918,1.0,3280.372,1.1893493910275732,1.1858006817330269,1.2638543958266713
2009-11-06,0.6718878548091897,1.1697727515504985,1.0,3483.021,1.2936999523986692,1.289839888165177,1.3419305498299
2009-11-13,0.7537387449016971,1.2156891744408367,1.0,3518.722,1.3137136593575032,1.3097938794269761,1.3556853513540588
2009-11-20,0.771416277341435,1.0335016785099747,1.0,3631.013,1.3491347968950709,1.345109329501338,1.3989485769765713
2009-11-27,0.7386990864284148,0.7780487968034333,1.0,3382.51,1.2669771682766804,1.2631968378817937,1.303205896290931
2009-12-04,0.5815452933382628,0.6632191174177852,1.0,3643.491,1.3521383740192083,1.3481039447324121,1.4037560729407865
2009-12-11,0.6808825793751305,0.47800939252200986,1.0,3575.02,1.3253918462045386,1.3214372216013524,1.3773757190246305
2009-12-18,1.062060226519582,0.06535382168715742,1.0,3391.735,1.2563106853349715,1.2525621809513818,1.3067600836823305
2009-12-25,0.9219420574521856,0.23513909042618447,1.0,3424.783,1.2735597360772697,1.2697597650118513,1.319492743293277
2010-01-01,1.2202718142466358,0.0013631928723034092,1.0,3575.684,1.3327883774698461,1.3288116835408192,1.3776315434612583
2010-01-08,1.3790610991861338,-0.05604181954117212,0.0,3480.13,1.3330250724062591,1.3290476722410942,1.3408167118083782
2010-01-15,1.1972994125339045,0.2964668013979091,1.0,3482.738,1.333486504162092,1.3287102986012176,1.3418215162221203
2010-01-22,1.4823483959285864,0.27738704561587363,1.0,3366.197,1.2828768262552408,1.277484665359941,1.296920860094085
2010-01-29,2.0059663749906793,-0.01682320105002827,0.0,3204.155,1.2284189169426283,1.22325565238642,1.2344896803350376
2010-02-05,2.0670731632430224,0.010859595807118969,1.0,3153.087,1.228844138875416,1.222945133643891,1.2148143153806736
2010-02-12,2.183188416130715,0.04611977277576108,1.0,3251.278,1.228844138875416,1.2222113665637047,1.2526451245025099
2010-02-19,2.1000724051802524,0.22063653085846097,1.0,3251.278,1.2665384023639177,1.2597021726248017,1.2526451245025099
2010-02-26,1.8655838617809462,0.5699113291207654,1.0,3281.666,1.282544839773042,1.2756222141668687,1.2643529452558822
2010-03-05,1.77470807729729,0.7271674338275455,1.0,3259.764,1.2741206042053075,1.2672434490006712,1.255914591624832
2010-03-12,1.9243398970522234,0.7819070691411165,1.0,3233.126,1.2596263190297436,1.2528273977445679,1.2456515624939801
2010-03-19,1.983837851920427,0.9303394093889145,1.0,3293.871,1.285592144235466,1.2786530705900139,1.2690552603899783
2010-03-26,2.0242608082896547,0.8755271484460416,1.0,3275.002,1.2847887037215788,1.277853966702576,1.2617854542232223
2010-04-02,1.8330256461661438,1.085989238678185,1.0,3407.346,1.334330693604092,1.3271285502246204,1.3127746548874413
2010-04-09,1.7081481180413582,1.0571581303008935,1.0,3379.17,1.3208838827908835,1.3137543195146335,1.301919068552473
2010-04-16,1.667713839973267,0.8738775254112662,1.0,3356.332,1.2917027362078972,1.2847306802142686,1.2931200949324417
2010-04-23,1.6402408286806556,0.6585240750689776,1.0,3190.003,1.2456863727240235,1.2389626932754307,1.2290372293905294
2010-04-30,1.9449106191802557,0.2002095098509583,1.0,3067.365,1.171630286152875,1.1653063296186725,1.1817875347231588
2010-05-07,2.1883302431927247,-0.24759990064605453,0.0,2836.789,1.1080407567662751,1.1020600291709488,1.0929517285486974
2010-05-14,2.1563379224920247,-0.23402332526568898,0.0,2868.023,1.108424309335925,1.1017802754712362,1.1049854942921102
2010-05-21,2.1562157857110527,-0.23775548087802556,0.0,2768.791,1.108807994673772,1.102161660951207,1.0667536110158622
2010-05-28,1.8632696613124298,0.23110639040014275,1.0,2850.302,1.1091918128257743,1.1025431784492286,1.0981579870007285
2010-06-04,1.6654931496767786,0.5163613753186727,1.0,2744.391,1.0534441792478215,1.0464681772484017,1.0573528335253304
2010-06-11,1.581318984814322,0.5989832795734972,1.0,2758.866,1.0869710782808082,1.0797730581438394,1.0629297291882587
2010-06-18,1.4886296869576316,0.8913913656739297,1.0,2696.166,1.0558512527087671,1.0488593108526305,1.03877281325972
2010-06-25,1.5978483835786559,0.8056181561543466,1.0,2736.287,1.0697479649715942,1.0626639978383328,1.0542305425096226
2010-07-02,1.7923272600979496,0.6547189138343731,1.0,2534.105,0.9808849781563501,0.9743894697054843,0.9763343132231186
2010-07-09,1.7317463493058485,0.8760946722371635,1.0,2647.104,1.0356796406712665,1.0288212770423175,1.0198703155039628
2010-07-16,1.747998035783493,0.8428937856058359,1.0,2616.128,1.0140328012615527,1.0073177849479888,1.0079359514241797
2010-07-23,1.4903526727365217,1.158727539812768,1.0,2793.076,1.0948847283769356,1.0876343033380451,1.0761100815633036
2010-07-30,0.9825222682745014,1.6885740833487244,1.0,2868.846,1.1220800031672105,1.1146494885753573,1.1053025778935328
2010-08-06,0.8717520153039976,1.4705431834946945,1.0,2897.659,1.1321824353231444,1.1246850215179232,1.1164035861654464
2010-08-13,0.6889641478486264,1.4200159609895342,1.0,2855.547,1.115406076100132,1.1080197568529218,1.100178768883427
2010-08-20,0.6599090207274493,0.959525780848441,1.0,2898.333,1.1328099253006116,1.125308356200384,1.1166632633797342
2010-08-27,0.8004301183890459,0.5472096930580098,1.0,2858.566,1.1244147040310042,1.1169687288402748,1.1013419224589973
2010-09-03,0.7021541726354132,0.3992003036896389,1.0,2920.205,1.1485296446052078,1.1409239781114409,1.1250900586778043
2010-09-10,0.5773407575886053,0.32879730582024236,1.0,2932.554,1.1476314419940699,1.140031723478691,1.129847853810205
2010-09-17,0.7150696330015873,0.01729592164149113,1.0,2861.369,1.1208128959122121,1.1133907722184422,1.1024218560371106
2010-09-24,0.8288657024137845,-0.06448023436105167,0.0,2857.476,1.1227250972899308,1.11529031082684,1.1009219696940515
2010-10-01,0.9016711790559648,0.006954455658859479,1.0,2935.574,1.123113732900531,1.1150071986710146,1.1310113926635414
2010-10-08,0.712724390116964,0.2989792627862064,1.0,3044.233,1.1623235604357878,1.153265008867339,1.1728752894399226
2010-10-15,-0.08231182896565958,0.831654057529795,1.0,3327.683,1.267080028268161,1.257205058708811,1.2820822722141536
2010-10-22,-0.7539768608274194,0.9403772889809653,1.0,3378.655,1.2826244435537828,1.27262832882259,1.301720650502981
2010-10-29,-1.048368046790638,0.769138748483689,1.0,3379.983,1.2839737772687045,1.2739671465250555,1.302232299376236
2010-11-05,-1.2569203920162,0.6010964453001603,1.0,3520.798,1.3384235395095112,1.3279925553448895,1.3564851879962865
2010-11-12,-0.963603087491125,-0.7425403665876492,0.0,3291.833,1.2492554169967007,1.239519363283064,1.2682700643028597
