datetime,sentiment,upper,lower,signal,position,state_ls
2006-07-13 15:00:00,0.011635068736506484,4.790054947767281,-1.591560539346271,0,0.0,0.0
2006-07-14 15:00:00,0.17589187446985574,4.789389862126632,-1.585432607923246,0,0.0,0.0
2006-07-17 15:00:00,0.3314252752442801,4.788522180093535,-1.576970895611028,0,0.0,0.0
2006-07-18 15:00:00,0.42081110485352485,4.787068105592926,-1.5652781427079017,0,0.0,0.0
2006-07-19 15:00:00,0.4327021187655221,4.785015880981157,-1.5514516054938694,0,0.0,0.0
2006-07-20 15:00:00,0.46745428087688284,4.782443890431256,-1.5357313608697567,0,0.0,0.0
2006-07-21 15:00:00,0.4689079483754829,4.77928107227341,-1.518361618364585,0,0.0,0.0
2006-07-24 15:00:00,0.45674706600722176,4.775786823702145,-1.5002991692155399,0,0.0,0.0
2006-07-25 15:00:00,0.4574013020438838,4.77164899150751,-1.4806200211956566,0,0.0,0.0
2006-07-26 15:00:00,0.48433142052205636,4.76743770017705,-1.4606449716675391,0,0.0,0.0
2006-07-27 15:00:00,0.4230492987942254,4.76338386428437,-1.441791289679933,0,0.0,0.0
2006-07-28 15:00:00,0.315117624040692,4.759481618134176,-1.4244092203014103,0,0.0,0.0
2006-07-31 15:00:00,0.17069153166534717,4.755902052384125,-1.4091679455754391,0,0.0,0.0
2006-08-01 15:00:00,0.019190678044673094,4.753123421837264,-1.3973680760693283,0,0.0,0.0
2006-08-02 15:00:00,-0.21362151401145385,4.751478788833744,-1.3904647528927652,0,0.0,0.0
2006-08-03 15:00:00,-0.4680778665324369,4.751505349541385,-1.3905834434152833,0,0.0,0.0
2006-08-04 15:00:00,-0.7144022736271631,4.752802084515698,-1.3965926855073714,0,0.0,0.0
2006-08-07 15:00:00,-1.038944290250077,4.755568687604157,-1.4101328536384847,0,0.0,0.0
2006-08-08 15:00:00,-1.3551580960889396,4.759415064682365,-1.4313435249999333,0,0.0,0.0
2006-08-09 15:00:00,-1.6763801364888054,4.764044770948006,-1.4594171427813727,1,1.0,1.0
2006-08-10 15:00:00,-1.8787605920831925,4.7680676088128235,-1.4925385464407175,0,1.0,1.0
2006-08-11 15:00:00,-2.133235748405749,4.771191513900427,-1.5307841838603717,0,1.0,1.0
2006-08-14 15:00:00,-2.40415434671118,4.773072223730647,-1.573761877747254,0,1.0,1.0
2006-08-15 15:00:00,-2.6203688785361856,4.77192416620223,-1.6200007393398248,0,1.0,1.0
2006-08-16 15:00:00,-2.704565502140647,4.766241296229041,-1.666507121636701,0,1.0,1.0
2006-08-17 15:00:00,-2.8225388242435145,4.756004642291132,-1.7131960062431224,0,1.0,1.0
2006-08-18 15:00:00,-2.9750877760118093,4.741752645843532,-1.7603085394980693,0,1.0,1.0
2006-08-21 15:00:00,-3.111130203109368,4.7243908712478335,-1.8076895434331195,0,1.0,1.0
2006-08-22 15:00:00,-3.2513091242581162,4.702649796058385,-1.8547089122015339,0,1.0,1.0
2006-08-23 15:00:00,-3.3885224807171213,4.678826894097883,-1.9021687500809412,0,1.0,1.0
2006-08-24 15:00:00,-3.4589101049498203,4.653556003419254,-1.949411566855176,0,1.0,1.0
2006-08-25 15:00:00,-3.477730235006534,4.626686519370272,-1.995660424417384,0,1.0,1.0
2006-08-28 15:00:00,-3.4198604004812028,4.5982230584159005,-2.039903518807201,0,1.0,1.0
2006-08-29 15:00:00,-3.271972469788082,4.568433127727682,-2.081131346890939,0,1.0,1.0
2006-08-30 15:00:00,-3.0683546262501467,4.538046176754798,-2.119051067038197,0,1.0,1.0
2006-08-31 15:00:00,-2.8434351222982985,4.507721258116426,-2.153793956944975,0,1.0,1.0
2006-09-01 15:00:00,-2.6341210276350373,4.4759651908835405,-2.1849883186547263,0,1.0,1.0
2006-09-04 15:00:00,-2.323593495441444,4.443394619457636,-2.211851242405439,0,1.0,1.0
2006-09-05 15:00:00,-2.0071704607783794,4.410870802470102,-2.2348765178708327,0,1.0,1.0
2006-09-06 15:00:00,-1.6515732397072633,4.378956034996205,-2.2540748775933457,0,1.0,1.0
2006-09-07 15:00:00,-1.401176031903216,4.348788774002415,-2.271150393057074,0,1.0,1.0
2006-09-08 15:00:00,-1.0813396665421815,4.320538986412018,-2.2855921008700486,0,1.0,1.0
2006-09-11 15:00:00,-0.7251983048122972,4.294427105574739,-2.2973115248579656,0,1.0,1.0
2006-09-12 15:00:00,-0.4222236860763367,4.2720016583183025,-2.307388221522109,0,1.0,1.0
2006-09-13 15:00:00,-0.22812311378818945,4.2526455900129445,-2.3165350815176136,0,1.0,1.0
2006-09-14 15:00:00,-0.01651330694719757,4.236015521875508,-2.324516179382079,0,1.0,1.0
2006-09-15 15:00:00,0.26426537526271526,4.221122813633808,-2.330767255458296,0,1.0,1.0
2006-09-18 15:00:00,0.5547911153879908,4.208189784470529,-2.335443852237808,0,1.0,1.0
2006-09-19 15:00:00,0.8376930610714673,4.197539431039708,-2.3388069455209815,0,1.0,1.0
2006-09-20 15:00:00,1.082011365750724,4.18870465344698,-2.34118014336563,0,1.0,1.0
2006-09-21 15:00:00,1.3150622274751669,4.18216113575557,-2.342753864614207,0,1.0,1.0
2006-09-22 15:00:00,1.461552743400126,4.177479486839422,-2.3438564482757283,0,1.0,1.0
2006-09-25 15:00:00,1.546480363818011,4.17429134680769,-2.3446441149701864,0,1.0,1.0
2006-09-26 15:00:00,1.533887919116862,4.1715905015621155,-2.3453756717824747,0,1.0,1.0
2006-09-27 15:00:00,1.480152702922923,4.169153802508897,-2.346129165394575,0,1.0,1.0
2006-09-28 15:00:00,1.420400536513765,4.167195961230632,-2.3468431321500827,0,1.0,1.0
2006-09-29 15:00:00,1.4347048099882536,4.1665382519101986,-2.3471227527260172,0,1.0,1.0
2006-10-09 15:00:00,1.4081729813238604,4.166814938785448,-2.3469828162255073,0,1.0,1.0
2006-10-10 15:00:00,1.3430507076295137,4.1680995988154805,-2.3461459181098223,0,1.0,1.0
2006-10-11 15:00:00,1.2832626293166234,4.169831862277569,-2.3448092754261296,0,1.0,1.0
2006-10-12 15:00:00,1.254367687501435,4.172143071150178,-2.342726390808852,0,1.0,1.0
2006-10-13 15:00:00,1.2280228651721639,4.175004435807666,-2.3396775659288145,0,1.0,1.0
2006-10-16 15:00:00,1.1316774161029668,4.177880497088509,-2.3359401998621547,0,1.0,1.0
2006-10-17 15:00:00,1.01533441441711,4.1805035773028765,-2.3318642483934555,0,1.0,1.0
